,0.7_4,0.7_24,0.7_72,3.7_4,3.7_24,3.7_72
Rv2569c,,,,,,
Rv2570,,,-1.410306681,,,
Rv2571c,,-1.055895784,,,-1.591603772,-1.48327227
Rv2572c,,,,,-1.162460683,-1.363279334
Rv2573,,-2.060534121,-2.523023278,,-1.165543574,-1.181997585
Rv2574,,-1.613834266,-1.396530513,,-1.975910682,-2.285475155
Rv2575,,-1.408835044,-1.143657349,,-1.616325465,-1.79678893
Rv2576c,,-1.036569681,,-1.109732739,-1.780110818,-2.402691944
Rv2577,,,,,,
Rv2578c,,-1.279544171,-1.259763588,,,
Rv2579,,-1.58929327,-1.668750516,,,-2.177949187
Rv2580c,,,,-2.344116309,-2.533404075,
Rv2581c,,,,,-1.183658374,
Rv2582,,-1.073455823,-1.106776795,-1.460506765,-1.723435954,-1.927721837
Rv2583c,,,,,,
Rv2584c,,,,,,
Rv2585c,,,,,,
Rv2586c,,-1.407116165,-1.455774274,-3.072185413,-3.51349881,-2.755721653
Rv2587c,,-1.273173328,-1.202763287,,-1.248585463,-1.363029377
Rv2588c,,-1.032502944,,,,-1.011794455
Rv2589,,-1.083360867,,,,
Rv2590,,,-1.60680814,1.841975482,,-1.240080712
Rv2591,,-1.327910452,-1.770952027,,,
Rv2592c,,-1.21080826,,-1.327406495,-3.493013182,-1.636293725
Rv2593c,,-1.136477386,,,-3.429366299,-1.82761681
Rv2594c,,-1.342492487,,,-3.087750089,-2.326145558
Rv2595,,-1.381623472,-1.512139462,,,-1.784559867
Rv2596,,-1.40514459,-1.206319038,,,-1.193145564
Rv2597,,,,,,
Rv2598,,-1.073750391,-1.476610584,,,
Rv2599,-1.864742631,-2.29604666,-2.975832626,-1.62608983,-1.09288901,-1.332792727
Rv2600,,-2.449792145,-3.716990512,,-1.502018987,-3.419789825
Rv2601,,-2.40369352,-3.12104342,,-1.351272542,-1.607121679
Rv2601A,,-1.524684747,-1.401433026,,,-1.650724141
Rv2602,,-1.454254949,-1.322962836,,-1.019013753,-1.295998877
Rv2603c,,,,,,-1.203613418
Rv2604c,,,,,,
Rv2605c,,,,,,
Rv2606c,,,,,,
Rv2607,,,,,,
Rv2608,,,,1.359177696,,-1.040371366
Rv2609c,,-1.005423096,-1.048649365,-3.120885347,-3.670615245,-2.025904716
Rv2610c,,,,-3.684196841,-4.116429519,-1.898267367
Rv2611c,,,,-2.402678022,-2.887011899,-1.353106934
Rv2612c,,,,-1.479706431,-2.132742954,-1.348497503
Rv2613c,,,,-1.064279614,-1.301077587,
Rv2614A,,,,,,
Rv2614c,,-1.077343255,,,,
Rv2615c,,-1.038425006,,,,
Rv2616,,-1.017171912,,,-1.198208128,-1.160105518
Rv2617c,,-1.363798451,-1.379328071,,,
Rv2618,,-1.106697728,,,,
Rv2619c,,,,,,
Rv2620c,,-1.144224648,,,,
Rv2621c,,,,,,1.77353446
Rv2622,,-1.430429228,-1.380187642,,,
Rv2623,,-2.442857267,-3.645928211,,,-2.023684738
Rv2624c,,-1.599811585,-1.533793075,,,
Rv2625c,,-1.644898328,-2.268960257,,,
Rv2626c,-2.11915779,-4.186727189,-5.625432297,,-4.539853694,-4.336589572
Rv2627c,,-2.916145058,-3.653440676,,-2.017559618,-2.022078076
Rv2628,,,-1.143987354,,,
Rv2629,,-1.328847835,,,-1.485569149,
Rv2630,,-1.073307646,,,,
Rv2631,,,,,,1.891938553
Rv2632c,,-1.213823757,-2.741470059,2.071720091,,-2.396510853
Rv2633c,,-1.754636456,-3.674859165,2.121184315,,-2.940459923
Rv2634c,,-1.083105888,,,,
Rv2635,,,,,,
Rv2636,,,-1.457406731,,,-1.036498702
Rv2637,,,-1.316896754,,-1.09139916,-1.685702376
Rv2638,,,-2.037182791,1.299918829,,-1.273185664
Rv2639c,,,,,,
Rv2640c,,,,1.940454893,,
Rv2641,,-1.869683341,,,,
Rv2642,,-1.759626499,-1.27245569,,,
Rv2643,,-1.299106541,,,,
Rv2644c,,,,,,2.093960149
Rv2645,,,,2.180786382,2.629458999,2.18261553
Rv2646,,,,1.509633361,2.245366738,2.62580086
Rv2647,,,,,,2.282967665
Rv2650c,,-1.709466079,,,-1.008733862,2.419323149
Rv2651c,,,,,,
Rv2652c,,-1.238128257,,,,1.579502036
Rv2653c,,,,,,3.188055856
Rv2654c,,,,,,3.484317712
Rv2655c,,,,,,3.91388508
Rv2656c,,,1.589563921,2.964696335,,3.177323027
Rv2657c,,,,2.273252291,,
Rv2658c,,,-1.119910036,,,
Rv2659c,,-1.133114885,-1.517867303,,1.311846247,1.30952775
Rv2660c,,,,,,
Rv2661c,,,,,,
Rv2662,,,,,2.959352237,3.963800764
Rv2663,,,-1.223239831,1.74522962,,1.670672784
Rv2664,,,-1.398815793,1.529104395,,
Rv2665,,,,,,
Rv2667,,,,,2.139039187,4.24887304
Rv2668,,-1.235501513,-2.019435493,1.452822917,,
Rv2669,,-1.016783829,-1.699366101,,,
Rv2670c,,-1.728623199,-2.05192204,,-2.068909125,-1.127148434
Rv2671,,-2.177881978,-1.849454322,-1.126296706,-1.983774894,
Rv2672,,-1.248153105,-1.392460551,,-1.503253912,
Rv2673,,-1.326329659,-1.52852706,-1.269803018,-1.517621856,
Rv2674,,-1.210916092,-1.452209978,-1.130483268,-1.330945852,
Rv2675c,,-1.119452084,,-1.948714315,-2.572895783,-1.155686664
Rv2676c,,-1.284587595,,-1.249189625,-1.787081181,
Rv2677c,,-1.75910338,-1.12051093,-1.3551466,-2.442515644,
Rv2678c,,-1.727085649,-1.315904578,-2.42945065,-3.5842187,-1.396880007
Rv2679,,,,,-1.42255821,-1.027816136
Rv2680,-1.032279821,-1.17608228,-1.00388726,-1.772139312,-2.973060015,-2.298032545
Rv2681,-1.079385837,-1.560486438,-1.457499295,-1.868727617,-2.891341012,-2.063311815
Rv2682c,,,,,-1.505394609,-1.268289865
Rv2683,,,,,,-1.101036118
Rv2684,,,,,,-1.233693918
Rv2685,-1.0364928,-1.495850808,-1.89817406,-1.992414989,-2.048369746,-2.158153558
Rv2686c,,,,-1.283780084,-1.583808676,
Rv2687c,,-1.340613817,-1.032548364,,-1.426351845,
Rv2688c,,,,,,
Rv2689c,,,,,-1.752850513,
Rv2690c,,,,,,
Rv2691,,-1.2827122,-1.410231797,,,-1.97597433
Rv2692,,-1.292149262,-1.624225907,-1.041981444,-1.723674732,-2.616258272
Rv2693c,,,,,,1.924457387
Rv2694c,,,,,,1.607332771
Rv2695,,,-1.196157327,,1.028380993,
Rv2696c,,-1.029566674,,,,1.319993042
Rv2697c,,,,,,2.28895456
Rv2698,,,,,,-1.808735892
Rv2699c,,,,1.725658266,2.384476103,2.194877288
Rv2700,,-1.019816199,-1.16069627,,,
Rv2701c,,-1.028357234,,,,
Rv2702,,-1.293625098,-1.561880176,,,
Rv2703,,,,1.382011262,,
Rv2704,,,1.751551285,,,1.159350005
Rv2705c,,,,1.900136195,1.456638066,
Rv2706c,,,,,,
Rv2707,,,1.212400664,1.313048083,2.639391861,3.460798416
Rv2708c,,-1.522652918,-1.755205592,,-1.183455149,-2.674079579
Rv2709,,,,,1.338634913,
Rv2710,-1.784087799,,,-1.116529678,,
Rv2711,,,,,,
Rv2712c,,,,,,
Rv2713,,,-1.67934387,,,
Rv2714,,-1.205334857,,,,
Rv2715,,-1.547196421,-1.337448128,,-1.332613581,
Rv2716,-1.054437112,-1.34744,-1.104689779,-1.502359834,-1.863820396,
Rv2717c,,,,,,
Rv2718c,,-1.15024833,-1.131825122,,,
Rv2719c,,-1.234910095,,,-1.071021025,
Rv2720,,,,1.61658621,,-1.745100972
Rv2721c,,-1.521116483,-1.421380351,,-3.209560537,-2.836948244
Rv2722,,,-1.021855204,,,-1.0439371
Rv2723,,-1.153065434,-1.207727436,,,-1.780383958
Rv2724c,1.77492605,,,,,
Rv2725c,,,1.835228347,1.247371346,1.823260024,
Rv2726c,,,,,,
Rv2727c,,,,,,1.809908586
Rv2728c,,,,1.748765597,,2.231560414
Rv2729c,,,,1.482828495,,
Rv2730,,-1.017051329,-1.418482796,,,
Rv2731,,,-1.303800142,,,
Rv2732c,,,,-1.541002496,-1.592763214,
Rv2733c,,,,,,
Rv2734,,-1.137228147,,,,
Rv2735c,,,,,-1.724133753,
Rv2736c,,-1.044563768,,,-2.644218126,-1.777539921
Rv2737c,,-1.127828335,,,-2.667097407,-1.878704719
Rv2738c,,-1.133990167,,,,
Rv2739c,,-1.661384709,-1.509744626,,-1.627295249,
Rv2740,,-1.117072498,-1.842957272,,,-2.283397024
Rv2741,,,,1.135997008,1.191939288,
Rv2742c,,,,1.385644632,1.897838961,3.939476612
Rv2743c,,,,,,1.192134745
Rv2744c,,,,,,
Rv2745c,-1.372029491,,,-1.697369753,,
Rv2746c,,-1.129067243,,,-1.54927169,
Rv2747,,-1.338832644,-1.035153169,,,
Rv2748c,,,,,-2.693176911,
Rv2749,,-1.657026105,,,-1.067710791,
Rv2750,-1.103550982,-1.850244791,-1.531754796,-1.171363605,-2.504341634,-1.668139923
Rv2751,-1.363336646,-1.817244225,-1.732103042,-1.613045737,-3.082799007,-2.118570938
Rv2752c,-1.012257235,-1.149022615,-1.013463747,-3.03765441,-3.883688867,-2.281111291
Rv2753c,,,,,,-1.590618758
Rv2754c,,-1.230591147,,-1.183653013,-1.93096098,
Rv2756c,,-2.115013228,-1.37499287,-1.381218632,-2.615901659,
Rv2757c,-1.176285249,-2.179535704,-1.693834615,-1.246643241,-2.085190266,-1.013091846
Rv2758c,,-1.920162655,-1.623224173,,-1.060954931,-1.051363574
Rv2759c,,-2.10667348,-1.828124611,,-1.937535838,-1.318142306
Rv2760c,,-2.221382607,-2.09411685,,-2.268974435,-1.109932945
Rv2761c,-2.274371126,-2.543699477,-2.579387587,-2.225745241,-3.30502004,-1.234598322
Rv2762c,-1.679358498,-2.376563493,-2.226813926,-2.076677192,-3.642180283,-1.462735729
Rv2763c,-1.293221144,-1.554114042,-1.345489788,-1.586202236,-2.372640776,
Rv2764c,,-1.197506975,-1.158449062,,,-1.166326722
Rv2765,,,,,,
Rv2766c,,,,1.424054389,1.04406741,1.145807373
Rv2767c,,,,,,1.91735583
Rv2768c,,,,1.39175316,1.117918667,1.627210387
Rv2769c,,,,,,
Rv2770c,,,,,,
Rv2771c,,-1.581380276,-1.635852484,-1.6257984,-2.652970332,-1.388157629
Rv2772c,,-1.07234168,-1.171602372,,-1.353510444,-1.214859075
Rv2773c,,-1.570597489,-1.847105277,-1.528148996,-2.842359209,-1.711676357
Rv2774c,,,,,,
Rv2775,-1.137617009,-1.695485245,-1.493015302,-1.216205077,-2.450510618,-2.282473195
Rv2776c,,,,,,
Rv2777c,,,,,,
Rv2778c,,-1.376817848,-1.505495356,-1.177376434,-2.140013959,-2.02040665
Rv2779c,,-1.440865644,-1.656501461,,,
Rv2780,,-1.491179734,-2.454940676,,,-2.05001435
Rv2781c,,-1.009109329,,,,
Rv2782c,,,,,,
Rv2783c,,,,,,
Rv2784c,1.663716507,,1.656094773,1.787922551,1.591521889,
Rv2785c,,,,1.5047685,,-1.089332283
Rv2786c,,-1.426963955,-1.641473387,,-1.514370966,-1.135820706
Rv2787,,,,,,-1.115562319
Rv2788,,,-1.000373231,,,
Rv2789c,-3.178769622,-2.744765118,-1.778850075,-3.942758801,-5.643842419,-1.688243228
Rv2790c,-3.043882576,-2.362937328,-1.488258498,-4.850630778,-6.425435217,-1.353179092
Rv2791c,-2.010941704,-2.368641483,-1.488182817,-2.889349604,-4.836608826,-2.098616365
Rv2792c,-1.659757362,-1.867455338,,-1.611241618,-3.436880969,
Rv2793c,,-1.162744241,,,,
Rv2794c,-1.039691256,-1.389906124,-1.086773587,-2.049461427,-2.525951788,-1.640686887
Rv2795c,,-1.044600353,,-1.177263647,-2.126246974,-1.223245796
Rv2796c,,-2.412245934,-1.635097114,-1.521880873,-2.039009571,
Rv2797c,,-1.185886169,,,,1.567934843
Rv2798c,,-1.01475814,,,,
Rv2799,,-1.443698582,-1.525972899,,,
Rv2800,,,-1.344549444,,,
Rv2801A,,-1.061397234,,,,
Rv2801c,,,,,,1.348975736
Rv2802c,,,,,,
Rv2803,,-1.004089213,-1.363006352,,,
Rv2804c,,,,,,
Rv2805,,,,,,
Rv2806,,,,,,
Rv2807,,,,,,2.590703326
Rv2808,,-1.60450049,-1.524090326,,-1.968264807,
Rv2809,,,,,,
Rv2811,,,1.475227707,,,3.488264382
Rv2812,,,1.338270043,,,5.454954637
Rv2813,,-1.006837255,,,,5.752598776
Rv2816c,,-1.969719108,-1.610406262,,-2.302958546,-2.717012128
Rv2817c,,,,-1.341426404,-3.329620276,-1.488952598
Rv2818c,,,,-1.849648993,-3.623765435,-1.956594182
Rv2819c,,,,,-2.578934057,-1.968800253
Rv2820c,,,,,-2.169827449,-1.507248241
Rv2821c,,,,-1.817579067,-2.533240545,-1.822046078
Rv2822c,,,,,-1.929590689,-1.813654334
Rv2823c,,,,,,
Rv2824c,,,,,,
Rv2825c,,-1.41052809,-1.266766726,,-1.639599753,-1.033076258
Rv2826c,,-1.407024913,-1.269883115,-1.490565052,-2.456055512,
Rv2827c,,,-1.027152478,,,
Rv2828A,,-1.454501461,-1.124832958,1.426115924,,
Rv2828c,,-1.289459647,,,,
Rv2829c,,-1.289128943,-1.646778628,,,
Rv2830c,,-1.685099736,-1.953859033,,,-1.470702509
Rv2831,,-1.147194936,-1.477859808,1.344041574,,-1.828739321
Rv2832c,,-2.105651245,-1.413789273,,,1.743495
Rv2833c,,-2.137174469,-1.421296793,,,2.11110038
Rv2834c,,-1.962687104,-1.093735375,,,2.392583
Rv2835c,,,,,,2.957933247
Rv2836c,,,,-1.043931591,,
Rv2837c,,,,,,1.791962292
Rv2838c,1.437557807,,1.119554852,,,2.37586082
Rv2839c,1.399684555,,,1.599689077,2.067864618,2.595280884
Rv2840c,,,,1.330833824,,1.131379536
Rv2841c,,,,,,
Rv2842c,,,,,,
Rv2843,,-1.347422229,,,,
Rv2844,,-1.504507076,,-1.660469369,-1.953352642,-1.265491859
Rv2845c,,,,,,
Rv2846c,,,-1.080009041,,-1.937942252,-3.022448281
Rv2847c,,,,,,
Rv2848c,-1.583199415,-2.76269688,-2.497016229,-2.167317872,-3.897949435,-1.174328619
Rv2849c,-2.105362552,-2.345893896,-1.995135255,-2.686243358,-3.378887926,-1.344714073
Rv2850c,,-2.096106082,-1.673307824,-1.612019233,-2.634258392,
Rv2851c,,-1.615796212,-1.128178672,-1.032668017,-1.860122484,
Rv2852c,-1.237430569,-2.311492705,-1.980182606,-1.634559094,-2.735178828,-1.290324433
Rv2853,,-1.221302611,,,,
Rv2854,,-1.357632788,-1.723550399,,,
Rv2855,,-1.499657535,-1.918767735,-1.79917538,-2.549905384,-2.397956121
Rv2856,,-1.345121508,,,,
Rv2857c,,-1.164622525,,-1.803654343,-2.243306392,-1.401673361
Rv2858c,,-1.305655179,-1.054229914,-2.006043736,-2.607105428,-1.463307163
Rv2859c,,-1.179032995,,,-1.62420456,
Rv2860c,,-1.006778444,,,-1.35350401,
Rv2861c,,,,,-1.214886979,
Rv2862A,,,,,,
Rv2862c,,,,,,
Rv2863,,,-1.311292025,,,
Rv2864c,,-1.239719015,,,-2.760393721,
Rv2865,,-1.206525107,-1.11432691,,,-1.085934099
Rv2866,,,,,,
Rv2867c,,-1.049882042,-1.289468179,-1.184055967,-1.716836516,
Rv2868c,,,,-1.468698119,-1.465662427,
Rv2869c,,,,,-1.102949192,
Rv2870c,,-1.090816396,-1.134313634,,,
Rv2871,,-1.228996643,-1.343152445,,,
Rv2872,,,,,,
Rv2873,,,,1.972469216,2.283075094,
Rv2874,,,1.362052122,1.545316064,2.040484028,2.319899015
Rv2875,,,1.600525682,4.209499209,4.385002304,2.065410907
Rv2876,,,,1.620729131,1.67187923,
Rv2877c,,,,,,1.666337419
Rv2878c,,,,1.008183975,,1.366824311
Rv2881c,-1.318651257,-1.219327242,-1.521310987,-1.802043664,-2.124007055,-1.748650724
Rv2882c,,-1.081738284,-1.146451048,-1.011410523,-1.185689487,-1.253570167
Rv2883c,,-1.012039772,-1.053841776,,-1.757853441,-1.804955074
Rv2884,,-1.25211821,-2.701472104,,,-1.864323402
Rv2885c,,-1.196308292,,,,
Rv2886c,,,1.508344367,,,3.166530263
Rv2887,,,,,,
Rv2888c,,,,,,1.194362233
Rv2889c,,,,1.363524685,1.409765168,
Rv2890c,,,,1.975413415,1.798591864,
Rv2891,,,,,,
Rv2892c,,,,,2.353111013,3.080304687
Rv2893,,,,,,1.493630027
Rv2894c,,-1.03506975,,,-1.713500501,
Rv2895c,,,,,,
Rv2896c,,,,,,
Rv2897c,,-1.685644631,,,,3.371309501
Rv2898c,-1.483349693,-1.832050224,-1.499404592,-2.464475319,-1.550226668,
Rv2899c,-1.552438036,-1.666661386,-1.50655494,-2.669143117,-2.342169468,
Rv2900c,,-1.070294726,,,,
Rv2901c,-1.249005346,-1.350074696,-1.154879243,,,
Rv2902c,-1.034671013,,,,,
Rv2903c,,,,,,
Rv2904c,,,,1.356046353,1.850486179,
Rv2905,,,,,-2.423349135,-2.614989781
Rv2906c,,,1.44376112,3.275407505,3.007798502,2.550489849
Rv2907c,,,1.607450525,2.835762795,,
Rv2908c,,,,1.917671126,,
Rv2909c,,,,2.095536509,,
Rv2910c,,-1.27933475,-1.811227821,,,
Rv2911,,,,1.793522626,1.659657094,
Rv2912c,,,,,,1.170143743
Rv2913c,,-1.33268336,,,,
Rv2914c,,-1.799725047,-1.614092717,-1.092154153,-1.798820856,
Rv2915c,,,,-1.572267166,-2.101485898,
Rv2916c,,,,,-1.381989034,
Rv2917,,,,,,
Rv2918c,,-2.202671511,-1.910361456,,,
Rv2919c,-1.26044722,-1.733056775,-1.626348736,,-1.004883385,
Rv2920c,,,,,,
Rv2921c,,-1.030613854,-1.056684797,-1.282526749,-1.700194015,-1.29504249
Rv2922A,,-1.27458081,-1.664227098,,,
Rv2922c,,,,-1.189045941,-1.071809453,
Rv2923c,,,-1.018074716,,,
Rv2924c,,,,,,
Rv2925c,,,,,,
Rv2926c,,,,,,
Rv2927c,,,,,-1.299354828,-1.880330804
Rv2928,,-1.049081654,,,-1.976475944,-2.573945094
Rv2929,,,,-1.573196275,-2.339297582,-2.329587734
Rv2930,,,3.120994789,,,2.767811689
Rv2931,,,1.790548659,-3.800524922,-3.251312082,
Rv2932,-1.421642898,-1.008799659,,-5.829076028,-7.435842265,-1.305288551
Rv2933,-1.868433044,-1.715754979,,-5.454477305,-6.103416638,-1.037246784
Rv2934,-1.411968296,-1.428541161,,-1.952792446,-2.224142605,
Rv2935,,,1.479711471,,,1.769002957
Rv2936,,,,-1.750901312,-1.730885071,
Rv2937,,,,-3.451871207,-3.093806974,
Rv2938,,-1.025461903,,-4.395152897,-4.358128725,-1.424548137
Rv2939,-1.55729413,-1.681688549,,-4.183662278,-4.230651042,-1.66101386
Rv2940c,,,1.20470723,,,1.659189593
Rv2941,,,,-1.795669405,-2.027296637,-1.298020112
Rv2942,-1.26828747,-1.510552092,,-2.954966175,-3.243285353,
Rv2943,,,,,,
Rv2943A,,,,,,
Rv2944,,,,,,
Rv2945c,-2.79159106,-1.762037716,,-4.753835274,-5.649046878,-2.557434712
Rv2946c,-1.938230338,-1.560471054,,-3.80584288,-4.183872011,-1.010684657
Rv2947c,-1.79401564,,,-4.00933915,-3.188063399,-1.835450178
Rv2948c,-1.399962449,,,-2.987656849,-3.249604186,-1.918268287
Rv2949c,,,,-1.63072614,-2.178815696,-1.941316823
Rv2950c,,,,,,-1.211031184
Rv2951c,,-1.543178595,-1.603882124,-2.050962777,-3.268407339,-3.679826271
Rv2952,,-1.472709406,-1.34741993,-1.320669401,-2.28049035,-2.455042978
Rv2953,,,,-1.993611905,-2.88588157,-2.693120951
Rv2954c,,,,,-1.39145215,-2.23585828
Rv2955c,,,,,,
Rv2956,,-1.160071407,-1.535054376,-1.437053252,-3.002871219,-4.045970418
Rv2957,,-1.356076357,-1.578535771,-2.778725361,-4.517867804,-3.587209816
Rv2958c,,,1.256945283,,,
Rv2959c,,,1.076705975,,,
Rv2960c,,,,,1.268676392,
Rv2961,,,,,,2.902224235
Rv2962c,,,1.090192954,1.491980802,,
Rv2963,,-1.903617681,,,,
Rv2964,,-1.737324786,-1.201491822,,-2.179519626,
Rv2965c,,-1.610875457,-1.778771808,,-1.614764218,-1.78897671
Rv2966c,-1.145527346,-1.829849089,-1.870329263,-1.947155355,-2.41538823,-1.738222977
Rv2967c,,-1.167750366,-1.566032855,,,
Rv2968c,,,,,,
Rv2969c,,,-1.039848872,,,-1.407149933
Rv2970A,,,,,,
Rv2970c,,,,,,
Rv2971,,,,,,
Rv2972c,-1.0766808,-2.538124019,-2.016291649,-1.18180933,-1.737444589,
Rv2973c,-1.465762814,-3.064942386,-2.467248411,-1.214284703,-2.520941682,-1.009277249
Rv2974c,,-1.55261664,,,,
Rv2975c,,,-1.067291092,,,-1.266720566
Rv2976c,,-1.568279492,-1.251298935,-1.109895787,-2.604563101,-2.040479538
Rv2977c,,-1.232276149,-1.016681889,,,-1.413260335
Rv2978c,,-1.630393086,-1.004950715,-1.514419867,-2.539880081,-1.09423425
Rv2979c,,-1.432147271,,,-1.679937377,
Rv2980,,,,,,1.743945327
Rv2981c,,,,,-1.381692885,
Rv2982c,,-1.124065441,,,-1.551113204,
Rv2983,,-1.742545505,-1.066811577,,-1.448964592,
Rv2984,,-1.320353164,-1.440469944,-1.059425229,-2.640309184,-2.169810179
Rv2985,,-1.569861418,-1.900875229,-1.347793349,-2.934319818,-2.650502392
Rv2986c,,,,,,
Rv2987c,-2.229021098,,-1.489636017,-2.917275271,,
Rv2988c,-1.137450971,,-1.864836652,-1.027317268,,
Rv2989,,,-1.071098145,-1.26804304,,-1.151855805
Rv2990c,,,,2.303289873,2.017245497,
Rv2991,,-1.31967634,-1.434110799,,-1.095631745,
Rv2992c,,,,-2.699371077,-3.393660559,-1.801192763
Rv2993c,,,,,-2.101030866,-1.582462862
Rv2994,,-1.158231261,-1.303839152,,-1.870098718,-1.542480747
Rv2995c,,,,-2.512927882,-2.894003789,-1.696979884
Rv2996c,,-1.048916328,,-1.497443191,-2.307018002,-1.055299621
Rv2997,,-1.199703556,,,-1.708523118,
Rv2998,,,,,-1.192595201,
Rv2999,,-1.129082805,,,,
Rv3000,,,,,,
Rv3001c,,,,-2.022269073,-1.708847053,-1.736632086
Rv3002c,,,,-1.388346556,,
Rv3003c,,,,,,
Rv3004,,,,,,-1.462986361
Rv3005c,,,,,-2.004152483,-3.050855054
Rv3006,,-1.087031386,-1.248500129,-1.245533623,-1.677204569,-2.03871368
Rv3007c,,,,,1.280873492,
Rv3008,,,,,,
Rv3009c,,,,,-1.840226933,
Rv3010c,,,,,-1.560625333,-1.305922062
Rv3011c,,,,,,
Rv3012c,,,,,,1.179964068
Rv3013,,,,,,
Rv3014c,,,,-1.393909303,-1.780301993,
Rv3015c,,,,,-1.362715502,
Rv3016,,,,,,
Rv3017c,,,,,,2.129524501
Rv3018c,,,,,,
Rv3019c,,,,,,
Rv3020c,,,,,,
Rv3021c,,,,,,1.553988932
Rv3022A,,,,,,2.757607002
Rv3022c,,,,,,
Rv3023c,,,1.313307408,,,3.008974769
Rv3024c,,,,-1.175952369,,
Rv3025c,,,,,,
Rv3026c,,,1.529543793,1.93387325,1.971050197,2.318751572
Rv3027c,2.018947017,,3.137370177,2.122229382,2.200635531,2.983960825
Rv3028c,,,,,,
Rv3029c,,,,,,
Rv3030,,-1.694330563,-1.680999985,-2.088602588,-2.467591965,-2.265977695
Rv3031,,-1.45522726,-1.456731296,-2.414510248,-2.884218378,-2.403694067
Rv3032,-1.19576591,-1.720657953,-1.472601428,-3.084111064,-3.699008502,-2.760406152
Rv3032A,-1.362444866,-1.486668996,-1.229923876,-3.538004414,-3.88754362,-3.395798509
Rv3033,,,-1.231650516,1.426229361,,-1.682437304
Rv3034c,,,,,,
Rv3035,,-1.086188846,-1.206875876,,-1.028143503,-1.094403365
Rv3036c,,-1.258762995,-1.341267698,,,
Rv3037c,,,,,-1.191774112,
Rv3038c,,,,,-1.077188606,
Rv3039c,,,-1.086262075,-1.76222108,-2.119928835,-1.552244792
Rv3040c,,,,-1.421349055,-1.391922086,-1.198534511
Rv3041c,,,,,,
Rv3042c,,,-1.107990522,-1.694099952,-2.143042097,-2.636955692
Rv3043c,,-1.455072733,-1.907010199,-1.049241938,-1.92989927,-3.1386341
Rv3044,,-1.200181168,-1.519687074,-1.55663952,-1.997630272,-2.508853041
Rv3045,,-1.529957416,-1.644778091,-1.246296919,-2.439641542,-2.928526114
Rv3046c,,,,1.486150353,,
Rv3047c,,,,,,
Rv3048c,,,,,-1.204403,
Rv3049c,,,-1.082907757,,,
Rv3050c,,,,-1.88435205,-2.372719702,-1.180196921
Rv3051c,,-1.14745849,-1.08145979,-1.112275386,-1.377594002,-1.576528705
Rv3052c,,,,,,
Rv3053c,,-1.15305401,-1.177712767,,,-1.110811987
Rv3054c,,,,,,2.557045414
Rv3055,,-1.159810497,-1.574673278,,,-1.22780043
Rv3056,,-1.448498499,-1.485475501,-1.063284892,-2.145451847,-1.952548338
Rv3057c,,-1.065678878,-1.356803885,,,-1.39298528
Rv3058c,,-1.437703801,-2.229264091,,-1.275819451,-2.546916123
Rv3059,,-1.820388027,-2.512868812,,-1.462564739,-2.521275606
Rv3060c,,,,,,
Rv3061c,,,-1.008279664,,,
Rv3062,,,,,,
Rv3063,,-1.362361796,-1.289274164,,-1.659259844,
Rv3064c,,,-1.128847033,1.18701945,,
Rv3065,,-1.167477894,,,,
Rv3066,,-1.104459522,-1.172122598,,,
Rv3067,,-1.079530114,-1.128301158,,,
Rv3068c,,,,,,
Rv3069,,-1.736728663,-1.616242963,,,
Rv3070,,-1.2405813,-1.155246643,,,
Rv3071,,,-1.163361352,,-1.119377698,-1.097012429
Rv3072c,,-1.22065006,,,-1.322266872,
Rv3073c,,-1.057579938,,,,
Rv3074,,,,,,
Rv3075c,,-1.268942421,,,,-1.105479127
Rv3076,,,-1.15652622,,-1.211193341,-1.669958832
Rv3077,,,,,-1.85959192,-2.175892448
Rv3078,,,-1.031327095,,,-2.515298555
Rv3079c,,-1.228308438,-1.660699616,,,
Rv3080c,,,-1.217786722,,,
Rv3081,,-1.046029076,-1.14997772,,,-1.190028814
Rv3082c,,,-1.037961029,,,
Rv3083,,-1.534611481,-3.359718443,,-1.438770392,-4.702001063
Rv3084,,-1.697636622,-3.285819977,,-1.486081034,-4.022734789
Rv3085,,-1.549387461,-2.659422597,,-2.121794507,-3.860113926
Rv3086,,-1.375770969,-2.142354004,,-1.165056745,-2.692007462
Rv3087,,-1.422338039,-2.059280501,,-1.844614538,-2.727551187
Rv3088,,-1.438505122,-1.830143042,,-1.546933722,-2.645686212
Rv3089,,-1.51193786,-1.667954061,,-1.667681135,-2.946868844
Rv3090,,-1.00883726,,,,
Rv3091,,,,,,
Rv3092c,-1.298803481,-2.216213424,,-1.828000192,-2.478345577,
Rv3093c,,-1.760327716,1.670375459,-1.122840313,-2.505355541,2.603078268
Rv3094c,,-1.44405921,1.809873024,,-2.390708203,1.816948248
Rv3095,,,,,-3.170787892,-1.2235573
Rv3096,-1.277510759,-1.300777528,,-2.755977023,-4.929519781,-2.952973558
Rv3097c,,,,,,1.974504178
Rv3098A,,,,1.742815491,1.356694404,
Rv3098c,,,,,,1.448959121
Rv3099c,,,,-1.329791406,-1.809772085,-2.103954205
Rv3100c,,,,-2.678405628,-2.90136617,-1.834185468
Rv3101c,,,,-1.739103435,-1.816624517,-1.367887914
Rv3102c,,,,,-1.400579693,-1.013197984
Rv3103c,,,,-1.897679713,-2.401888361,
Rv3104c,,,,-2.057095923,-2.719615934,
